,ymd,taavg,tamin,tamax,wsavg,wsmax,wdmax,hmavg,hmmin,evs,evl,catotavg,psavg,psmax,psmin,sdmax,tdavg,siavg,ssavg
212,2009-04-29,13.3,3,23.5,1.2,4,NNE,52.8,15,,,0,1023.4,1025.9,1020.1,,.8,,.8
213,2009-04-30,14.3,4.3,23,1.4,4,NNE,44.5,15,,,4.8,1023.6,1025.8,1020.8,,.1,,.7
214,2009-05-01,15.7,6,24.2,1.3,4,NNW,47.5,13,,,2.5,1023,1026,1020.1,,2.7,,.7
215,2009-05-02,15.6,9.9,22.1,1.4,7,WNW,72.5,41,,,8.4,1019.2,1021.9,1017,,10.4,,.3
216,2009-05-03,18.2,13,24.7,1.4,4,NNW,64.7,28,,,3.8,1018.4,1020.4,1015.4,,10.1,,.6
217,2009-05-04,16.8,8.8,25.9,1.3,4,NW,59.7,24,,,1.3,1016.9,1019.7,1012.9,,7,,.6
218,2009-05-05,16.9,7.9,27.6,1.3,3,NNW,59,23,,,3.3,1015.4,1017.9,1012.1,,7.4,,.7
219,2009-05-06,19.9,10,30.3,1.3,4,NNW,51.6,14,,,1.4,1013.5,1016.9,1009.9,,7.4,,.6
220,2009-05-07,19.2,9.7,28.9,1.8,6,NW,43.6,12,,,0,1009.5,1012.4,1006.2,,3.9,,.8
221,2009-05-08,19.5,10.2,28.9,1.3,3,WNW,48.9,24,,,0.5,1009.5,1011.3,1007.2,,7.1,,.7
222,2009-05-09,20.5,11.4,29.7,2,6,WNW,41.3,13,,,3.6,1010.1,1011.9,1007.5,,3.3,,.7
223,2009-05-10,19.3,8.4,29.1,1.3,4,WNW,40.5,10,,,5.4,1011.7,1014,1008.9,,3,,.6
224,2009-05-11,19,13.6,25.6,1.1,4,NNE,59.8,32,,,9,1010.7,1012.8,1007.6,,10.3,,.1
225,2009-05-12,17,15.5,18.7,0.9,4,WNW,87.3,81,,,9.3,1007.9,1010.4,1006.5,,14.8,,
226,2009-05-13,17.1,10.8,24.2,2,6,NW,52.8,15,,,1.9,1012.5,1014.5,1010,,4.3,,.7
227,2009-05-14,17,6.1,27,1.7,4,NW,46.4,15,,,3.5,1014.8,1016.8,1012.8,,3.5,,.7
228,2009-05-15,17.7,13.4,23.4,1.4,5,WSW,52.9,32,,,9.8,1017.8,1019.5,1016.2,,7.6,,0
229,2009-05-16,13.4,12.3,15.5,2,4,SSE,85.1,68,,,10,1010.4,1017.8,1003.8,,10.8,,
230,2009-05-17,13.8,8.5,16.5,2.6,6,WNW,80.5,53,,,7.5,1005.3,1012,1001.3,,10,,.1
231,2009-05-18,15,6,24.7,1.9,6,WNW,57.9,25,,,2.9,1011,1013.4,1008,,5.3,,.6
232,2009-05-19,18.1,8.4,27.2,1.2,4,W,59.8,34,,,1.1,1011.3,1013.5,1008.3,,9.5,,.8
233,2009-05-20,20.1,12,28.5,1,2,W,62.5,25,,,6.8,1013.1,1015.1,1011,,11.9,,.3
234,2009-05-21,16.2,15,19.9,2.1,6,SE,81.9,54,,,10,1006.2,1014.6,1001.9,,13,,
235,2009-05-22,18.7,15.4,24.2,2.1,4,NW,70.8,46,,,8.3,1010,1012.2,1005.3,,12.7,,.3
236,2009-05-23,16.3,14.1,18.6,0.9,3,W,79.7,67,,,9.4,1009.7,1012,1007.7,,12.7,,0
237,2009-05-24,17.7,13.3,24,1.1,3,NW,70.5,47,,,5.1,1012.1,1015.3,1010.1,,11.9,,.4
238,2009-05-25,20.3,11.7,28.9,1.1,3,ESE,64.3,29,,,1.3,1015.3,1017.8,1012.8,,11.9,,.8
239,2009-05-26,21.9,15.7,29.6,1.2,4,NNW,60.6,16,,,4,1013.8,1016.3,1010.8,,12.1,,.7
240,2009-05-27,21.7,14.1,28.6,2.1,5,SE,46.3,22,,,0.8,1013.9,1015.6,1011.6,,7.8,,.8
241,2009-05-28,21.6,11.5,30.6,2.1,6,E,39.5,10,,,0,1014.4,1017.2,1011.6,,4.1,,.8
242,2009-05-29,20.3,12.2,27.8,2,4,SE,43.3,21,,,3,1011.1,1015,1008.1,,6.8,,.8
243,2009-05-30,19.2,13.8,25.7,2.3,5,NW,53,39,,,5.4,1005.6,1008.6,1002.1,,9.1,,.4
244,2009-05-31,18.6,9.7,26.8,2.1,6,W,44.7,14,,,1,1003.8,1006.3,1000.4,,4.2,,.7
245,2009-06-01,20.9,9.8,29.7,2,4,WNW,44.8,16,,,0,1003.6,1006.4,1000.1,,7,,.8
246,2009-06-03,18.9,16.6,21.8,1.3,4,WNW,76.3,58,,,9,1001.5,1003.3,1000.3,,14.5,,
247,2009-06-04,20.3,15.6,26.8,1.2,3,NNW,66.3,25,,,4,1002.6,1004.2,1000.5,,12.3,,.5
248,2009-06-05,21,13.4,28.8,1.5,5,SE,61.7,30,,,2.4,1002.3,1004.1,999.5,,12.1,,.6
249,2009-06-06,21.7,15.5,27.7,2.3,4,SSE,56.8,35,,,3.5,1005.5,1007.9,1003.5,,12.3,,.8
250,2009-06-07,18.4,14.4,21,1,3,NE,74.9,61,,,8,1010.7,1013,1007.7,,13.5,,0
251,2009-06-08,19.7,12.9,25.6,0.8,2,NW,67.5,34,,,7.1,1013.6,1015.4,1012.3,,13,,.3
252,2009-06-09,20.2,17.7,24,1.8,5,SSE,72.1,49,,,9.9,1009.2,1013.4,1003.4,,15,,0
253,2009-06-10,19.4,17.4,23,1.8,5,WNW,81.1,63,,,9.3,998.4,1003.4,996.9,,15.9,,.1
254,2009-06-11,21,14.1,27.6,2.7,6,W,53.9,27,,,4.4,1000,1001.6,998,,10.2,,.6
255,2009-06-12,21.3,13.5,26.7,2.4,5,W,38.2,23,,,4.5,1000,1002.4,998.5,,5.5,,.7
256,2009-06-13,18.3,10.8,24.6,1.3,3,WNW,61.3,44,,,4.1,1004.1,1006.4,1002.4,,10.8,,.4
257,2009-06-14,19.7,15,25.4,1.6,5,SSE,69.6,44,,,7.8,1008.1,1010.2,1006.3,,13.6,,.2
258,2009-06-15,21.6,15.9,27.4,1.4,3,SE,63.6,35,,,6.4,1011.2,1012.9,1009,,13.8,,.5
259,2009-06-16,21.6,16.3,27.4,1.3,3,W,63.9,33,,,4.6,1012.8,1014.3,1010.8,,13.8,,.5
260,2009-06-17,22,16,27.6,1,3,W,68.8,43,,,8.3,1013.3,1014.9,1011.7,,15.6,,.1
261,2009-06-18,25.3,18.7,31.6,1.1,3,NE,58,25,,,3.6,1010.6,1013.4,1008,,15.2,,.6
262,2009-06-19,25.7,18.8,32,1.1,3,ESE,59.8,35,,,7.6,1007.4,1010.4,1004.5,,16.9,,.4
263,2009-06-20,23.1,21.6,25.8,0.9,4,SSE,80.3,62,,,9.8,1002.6,1006.5,999.9,,19.4,,
264,2009-06-22,24,20.6,28.5,2.1,4,WNW,64.8,38,,,5.8,998.1,1001,994.5,,16.3,,.4
265,2009-06-23,23.8,18.4,30.5,1.9,5,NNW,55.2,27,,,2.8,1001.7,1003.2,999.6,,12.8,,.8
266,2009-06-24,23.5,15.3,31.8,1.8,5,WNW,51.6,26,,,0.9,1004.7,1006.7,1003,,11.5,,.8
267,2009-06-25,23.5,14.5,31.6,1.6,5,NW,47.9,14,,,2.1,1007.2,1009,1005.2,,10.2,,.8
268,2009-06-26,24.3,15,32.3,1.4,3,NNW,56,29,,,2.4,1009.6,1011.1,1007.3,,14.1,,.8
269,2009-06-27,26,19,33.6,1.4,4,NNW,60.8,29,,,5,1007,1010,1004.3,,16.8,,.7
270,2009-06-28,25.8,21.8,31.1,1.5,5,W,71.6,47,,,7.4,1003.9,1006.6,1001.7,,20,,.3
271,2009-06-29,25.4,20.4,31.3,1.3,4,NE,72.8,41,,,6.3,1001,1003.2,999.2,,19.4,,.5
272,2009-07-01,24.1,19.8,28.6,1.5,4,W,63.2,45,,,6.1,1003.1,1004.3,1001.3,,16.4,,.5
273,2009-07-02,21,17.2,26,1,4,NNW,76.8,51,,,6.9,1003.4,1004.5,1002.1,,16.6,,.2
274,2009-07-03,22,17.4,27.8,1.4,4,W,71.4,40,,,6.5,1003.7,1005.8,1001.4,,15.9,,.5
275,2009-07-04,23,18.4,29.3,1.5,6,S,70.7,39,,,7.3,1008,1011.8,1005.2,,17,,.3
276,2009-07-05,24.2,19.3,30.5,1,3,WNW,70.9,38,,,5.5,1011.9,1013.1,1010.6,,18,,.6
277,2009-07-06,25.1,19.1,30.8,1,3,WSW,69.8,44,,,6.9,1011.2,1013.5,1008.7,,18.7,,.4
278,2009-07-07,22.7,20.5,25.5,1.6,6,E,81.7,67,,,8.4,1006.3,1010.4,1003.3,,19.3,,.1
279,2009-07-08,25.7,20,31.8,1.2,3,WSW,70.3,45,,,7.6,1004.9,1007.2,1002.7,,19.3,,.6
280,2009-07-09,23.6,19.3,27,2.6,7,SSW,84.8,75,,,10,998,1003.6,991.6,,20.5,,
281,2009-07-10,23.2,19.3,29.3,1.1,4,SW,71.6,42,,,6.8,1005.8,1009,1001.6,,17.2,,.4
282,2009-07-11,23.1,18.6,29.7,1.3,4,ENE,75.5,40,,,8.5,1009.6,1011,1008.2,,17.9,,.3
283,2009-07-12,22.7,19.3,27,2.9,6,SE,84.9,74,,,9.9,1004,1009.7,1000.2,,20,,
284,2009-07-13,24.8,21.5,30.1,1.1,4,WSW,76.3,57,,,9.3,1010.4,1012.5,1007,,20.2,,.2
285,2009-07-14,25,21.1,30.5,1.9,6,SW,81.9,59,,,10,1003.9,1011.3,999.7,,21.3,,0
286,2009-07-15,22.6,20.4,25.7,1.8,5,WSW,79.3,66,,,8,1006.1,1009.3,1001.6,,18.7,,0
287,2009-07-16,23.6,19.7,29.2,1.3,4,NE,81.6,63,,,8,1005.9,1008.9,1003.8,,20.4,,.2
288,2009-07-17,25,22.9,27.1,0.6,2,NW,85.1,75,,,10,1005.4,1006.8,1004.6,,22.3,,
289,2009-07-18,27.5,24.6,29.5,3.6,6,SW,71.5,62,,,10,1002.2,1004.9,999.7,,21.7,,
290,2009-07-19,25.3,22.4,29.8,1.4,4,W,78,56,,,6.5,1004.8,1007,1000.5,,21.1,,.3
291,2009-07-20,25.5,21.9,29.8,0.6,3,WSW,81.2,61,,,9.6,1004,1006.7,1002,,22,,0
292,2009-07-21,25.4,22.6,29,1.9,5,W,75.8,53,,,7.8,998.9,1002,997.2,,20.2,,.2
293,2009-07-22,24.3,21,29.2,1.3,3,NW,71.4,46,,,4.6,1001.3,1004.1,999.4,,18.3,,.4
294,2009-07-23,24.4,19.1,30.6,1,3,SSW,72.3,40,,,5.9,1003.8,1005.2,1002.3,,18.5,,.4
295,2009-07-24,22.5,20.5,26.4,2.7,5,ENE,69.3,44,,,7.3,1002.6,1004.3,1001.6,,16.1,,.3
296,2009-07-25,21,18.7,23.1,1.6,3,E,79.1,60,,,10,1005.7,1008.2,1002.6,,17.3,,
297,2009-07-26,23.2,19.2,29.6,0.9,3,E,74.1,49,,,7.1,1006.2,1007.9,1004.3,,18.2,,.2
298,2009-07-27,24.4,20,29.6,1.2,4,SSE,71.3,47,,,6.8,1006,1007.4,1004.2,,18.5,,.4
299,2009-07-28,22.7,20.2,25.2,1.1,2,E,77.3,62,,,10,1006.1,1007.2,1005.1,,18.2,,0
300,2009-07-29,24.2,19.4,30.1,0.7,2,NW,71,47,,,6.9,1006.2,1008.8,1004.3,,18.1,,.4
301,2009-07-30,25.2,20.2,30.5,0.8,3,N,72.9,44,,,4.8,1009.5,1010.8,1007.6,,19.6,,.4
302,2009-07-31,25,21.7,31.1,1,5,ESE,77.8,48,,,6.8,1008.9,1010.5,1006.3,,20.6,,.3
303,2009-08-01,25.6,21.8,31.2,1.1,4,E,73.7,49,,,7.1,1006.5,1008.2,1004.4,,20.4,,.3
304,2009-08-02,25.2,20.5,31.9,1.2,3,E,72.5,45,,,4.9,1006.4,1007.8,1004.4,,19.7,,.4
305,2009-08-03,22.8,18.6,26,1,3,S,75.7,64,,,8.3,1008.6,1010.2,1007.2,,18,,
306,2009-08-04,24.4,17.8,30.8,1.1,3,SSE,67.9,40,,,4,1008.5,1010.1,1006.5,,17.8,,.7
307,2009-08-05,25.4,21.2,31.4,1.8,3,ENE,64.3,42,,,4.3,1008.8,1010.3,1006.9,,17.8,,.7
308,2009-08-06,23.7,21.1,28.1,1.9,4,ENE,74.5,57,,,9,1010.4,1011.5,1009.4,,18.7,,.1
309,2009-08-07,24.8,21.9,29.5,0.9,4,ENE,83.8,66,,,10,1010.1,1011.3,1008.9,,21.9,,0
310,2009-08-08,26.2,22.9,31.6,1.1,3,ENE,78.3,57,,,7.1,1008.6,1010.2,1006.2,,22,,.2
311,2009-08-09,26.7,21.6,32.6,1.6,3,E,69.3,47,,,3.8,1006.7,1008.5,1004.4,,20.1,,.5
312,2009-08-10,26.4,21.1,31.4,1.8,4,ESE,64.5,51,,,6.9,1007.5,1008.7,1005.9,,18.8,,.4
313,2009-08-11,24.8,23.3,27.6,2.8,5,ESE,77.6,63,,,9.8,1005.8,1008.5,1002.4,,20.7,,0
314,2009-08-12,24.5,22.6,26,1.7,5,ESE,88.1,80,,,10,999.1,1002.4,997.5,,22.3,,
315,2009-08-13,25.5,21.6,30.3,0.9,5,WSW,79.9,55,,,6,1004.1,1007.5,1000.9,,21.4,,.2
316,2009-08-14,26,21.6,32.7,0.7,3,W,77.7,50,,,4.9,1008.7,1010.2,1007.1,,21.4,,.4
317,2009-08-15,26.6,22.1,34.1,0.8,3,WSW,73.9,34,,,1.9,1010.3,1011.8,1008.6,,21,,.5
318,2009-08-16,26.9,21,33.4,1.7,4,SW,59.9,32,,,0.9,1013.5,1015.3,1011.7,,17.3,,.8
319,2009-08-17,25.5,22.2,29.7,1.4,4,ESE,68.6,57,,,7.8,1014.8,1016.3,1013,,19.4,,.1
320,2009-08-18,26.3,21.8,31.9,0.9,2,E,72.3,47,,,6.1,1013.3,1014.5,1011.7,,20.4,,.4
321,2009-08-19,27.1,21.9,33.2,1,3,WSW,74.1,49,,,5.9,1011.1,1013.9,1008.4,,21.6,,.4
322,2009-08-20,25.9,22.4,28.4,1.5,4,SW,80.1,67,,,8.4,1005.6,1009,1002.9,,22,,
323,2009-08-21,23.9,19.3,30,1.4,4,W,70,35,,,5.4,1007,1008.3,1005.4,,17.2,,.5
324,2009-08-22,23.5,18.8,29.6,1.1,5,W,68,35,,,8.3,1007.6,1009.1,1006.4,,16.7,,.3
325,2009-08-23,24.2,18.6,31.1,1.4,5,W,67.2,28,,,2,1009.8,1011.5,1008,,16.9,,.8
326,2009-08-24,23.2,17.2,29.6,1.3,3,E,64,40,,,2.3,1012.3,1013.8,1010.7,,15.6,,.6
327,2009-08-25,23.7,18.9,29.2,1.2,3,E,68.1,42,,,6.3,1012,1013.7,1009.8,,17.2,,.4
328,2009-08-26,24.3,19.5,29,1.4,4,S,68.3,41,,,6.6,1008.3,1011.3,1005.2,,17.5,,.4
329,2009-08-27,24,20.9,28,1,4,SSW,81.8,58,,,8.6,1003.6,1005.7,1001.7,,20.5,,.1
330,2009-08-28,24.5,18.1,29.8,1.5,5,WNW,70.5,31,,,4,1007.4,1010.8,1005,,17.8,,.5
331,2009-08-29,21.7,15.7,28.3,1.8,4,ESE,68.1,41,,,6.6,1013,1015.3,1010.4,,14.8,,.3
332,2009-08-30,20.9,16.7,23.2,1.2,3,ESE,68.6,58,,,9,1016,1017.1,1014.8,,14.5,,
333,2009-08-31,20.8,14.6,27.8,1.4,4,E,67.5,38,,,2.4,1016.5,1017.8,1014.8,,14.1,,.6
334,2009-09-01,21.4,14.2,28.8,1.8,3,ESE,63.5,37,,,2.1,1018,1020,1015.9,,13.6,,.8
335,2009-09-02,21.7,16.9,28.1,2,4,ESE,61.3,35,,,0.6,1017.6,1019.6,1015.1,,13.5,,.9
336,2009-09-03,21.5,15.6,28.4,1.3,3,ESE,67.3,33,,,3.4,1015.8,1018.2,1013.2,,14.7,,.8
337,2009-09-04,22,15.3,29.3,0.8,3,SW,71.7,42,,,3.4,1012.2,1015.1,1009.7,,16.1,,.8
338,2009-09-05,23.4,18.1,29.9,0.8,3,WNW,70.7,36,,,3.4,1009.1,1011.2,1006.7,,17.1,,.8
339,2009-09-06,23.8,18.5,30.4,1.1,4,NNE,72,44,,,3.6,1007.6,1009,1005.7,,18,,.6
340,2009-09-07,22.9,19.2,27,1.1,4,W,78.4,59,,,9.1,1006.7,1008.1,1005.1,,18.8,,0
341,2009-09-08,23.7,20.2,29.7,1.3,4,E,66.7,31,,,4.3,1006.4,1007.9,1004.4,,16.2,,.8
342,2009-09-09,21.9,15.8,28.1,1.4,4,W,66.7,39,,,4.4,1008.7,1010.4,1006.9,,14.7,,.5
343,2009-09-10,20,13.6,27.9,0.9,3,WSW,67.9,29,,,5,1010.4,1012.3,1008.5,,12.8,,.7
344,2009-09-11,19.4,14.7,23.8,0.6,2,W,76.9,51,,,8.6,1009.6,1011.3,1007.6,,15.3,,.1
345,2009-09-12,17.8,15.4,22,1.2,7,NNE,84,63,,,8,1007.2,1011.1,1003.6,,14.7,,.2
346,2009-09-13,18.2,13.2,25.8,0.8,3,NNW,78.6,43,,,3.9,1015,1016.8,1011.1,,13.8,,.6
347,2009-09-14,17.3,13.2,22.9,0.9,4,E,83.6,53,,,8.6,1014.6,1016.7,1012.2,,14,,
348,2009-09-15,17.9,12.2,24,0.8,3,W,79.5,52,,,5.3,1012.9,1014.4,1010.4,,14.1,,.4
349,2009-09-16,19.1,14.4,26.3,0.6,2,WSW,75.1,35,,,2,1014.3,1015.6,1012.6,,14.1,,.5
350,2009-09-17,19.2,14.2,26.3,0.6,3,NNW,73.3,37,,,2.8,1014.6,1016.2,1012.7,,13.7,,.7
351,2009-09-18,20,14.3,27.5,1.4,5,E,66.9,32,,,1.3,1014.5,1016.2,1011.8,,12.7,,.6
352,2009-09-19,20.4,14.8,26.6,2,4,ESE,54.9,35,,,1.3,1014.9,1016.5,1012.5,,10.7,,.8
353,2009-09-20,19.8,13.3,26.4,1.5,4,WSW,63.6,37,,,5.1,1014.9,1016.8,1013.2,,12.5,,.7
354,2009-09-21,18.5,17,20.7,0.8,4,ENE,84,65,,,10,1014.3,1016.1,1012.6,,15.6,,
355,2009-09-22,18.7,13.7,24.7,0.7,3,NNW,71.2,21,,,6.6,1017.5,1019.1,1015.8,,12.1,,.6
356,2009-09-23,20,14.7,27.6,0.8,3,E,74.7,43,,,3.9,1017.8,1019.2,1015.9,,14.9,,.6
357,2009-09-24,19.3,14.7,26.7,0.4,3,WNW,77.1,39,,,6.3,1018.5,1020.5,1016.5,,14.9,,.4
358,2009-09-25,19,15.3,23.9,0.2,1,WSW,81.8,59,,,7.3,1016.9,1018.2,1015,,15.6,,0
359,2009-09-26,21.2,15,27.9,1.2,3,E,71.8,44,,,6.5,1017.4,1019,1015.5,,15.2,,.6
360,2009-09-27,19.4,17.6,21.4,1.1,3,E,80.5,69,,,10,1016.9,1018.5,1015.4,,16,,
361,2009-09-28,19,16,25.1,0.5,2,WNW,84.4,56,,,7.4,1015.9,1018.9,1013.6,,16.1,,.3
362,2009-09-29,19.7,15.7,24.3,1,3,ESE,79.4,56,,,6.5,1019.9,1021.2,1018.4,,15.8,,.2
363,2009-09-30,19.4,15.3,26.4,1,3,ESE,77.2,45,,,4,1020.5,1022.4,1018.5,,14.7,,.6
364,2009-10-01,18.8,13.1,27.2,0.7,3,NW,75.4,38,,,4.8,1016.2,1020.4,1012.4,,13.6,,.6
365,2009-10-02,18,11,24.6,1.3,5,W,72.5,43,,,4.3,1009.4,1012.6,1006.3,,12.2,,.5
366,2009-10-03,15,7.4,22.7,1.5,4,W,61.8,26,,,1.6,1014.2,1015.4,1012,,6.6,,.8
367,2009-10-04,15.7,8.6,21.2,1.4,3,W,61.3,24,,,3.5,1017,1019.8,1014.6,,7.1,,.6
368,2009-10-05,13.6,5.7,23.4,0.9,3,WSW,69.8,29,,,0.1,1018.9,1020.8,1016.1,,7.4,,.8
369,2009-10-07,14.8,7.7,22.2,2.6,7,E,64.3,39,,,4.1,1017.4,1020.6,1014.3,,7.3,,.5
370,2009-10-08,14.7,8.8,21.2,1.4,4,E,59.2,34,,,6,1014,1015.4,1012.8,,6.2,,.4
371,2009-10-09,12.9,6,21.2,0.9,3,NW,65.1,21,,,2,1015.8,1017.4,1013.7,,5,,.7
372,2009-10-10,12.9,6.6,20.6,1,3,WNW,71.2,35,,,0.6,1019.7,1022.5,1017.4,,6.9,,.8
373,2009-10-11,13.3,5.9,23.4,0.8,2,NNW,72.7,29,,,3.9,1021.8,1024.5,1019.8,,7.7,,.6
374,2009-10-12,13.5,8.3,21.1,1.1,4,W,70.7,36,,,4.5,1018.1,1021.3,1014.9,,7.3,,.6
375,2009-10-13,11.6,5.2,20.7,0.9,6,W,80.5,41,,,5.1,1016.2,1018.2,1013.9,,7.9,,.5
376,2009-10-14,12.5,8.2,17.9,1.2,3,WNW,81,51,,,5.4,1017.4,1020.3,1014.2,,9,,.2
377,2009-10-15,12.5,7.3,20.9,0.7,3,NNW,79.2,38,,,4,1019.1,1021.5,1016.5,,8.7,,.6
378,2009-10-16,13.3,7,22.1,0.9,4,SW,75,29,,,4.1,1012.9,1018.2,1007.3,,7.6,,.4
379,2009-10-17,13.3,9,17.7,2.3,7,W,68.9,42,,,5.6,1005.9,1008.4,1003.5,,6.9,,.4
380,2009-10-18,11.5,5.2,18.7,1.7,5,W,64.9,28,,,2.5,1009,1011.3,1007.4,,4.2,,.8
381,2009-10-19,12.1,7.3,17.2,3,8,WSW,64.6,36,,,7.3,1008.1,1013.8,1002,,4.8,,.3
382,2009-10-20,9.7,4.7,15.4,1.7,4,WNW,58.9,26,,,0.9,1017.9,1020.5,1013.8,,1,,.8
383,2009-10-21,10.8,3.9,19.6,1.3,5,WNW,64,22,,,2.3,1021.3,1023.2,1019.7,,2.6,,.8
384,2009-10-22,9.7,2.5,20.7,0.6,2,E,71.5,28,,,2.1,1021.3,1024.2,1018.3,,3.9,,.7
385,2009-10-23,12.6,6.1,21.2,0.6,2,NE,76.9,35,,,2,1019.4,1020.8,1017.2,,8.5,,.4
386,2009-10-24,14.5,7.3,22.3,1.1,4,ESE,72.4,43,,,1.5,1020.2,1021.7,1017.9,,8.9,,.6
387,2009-10-25,13.2,8.1,21.3,1.1,3,E,71.6,26,,,3.9,1020.7,1023.2,1018.4,,7,,.6
388,2009-10-26,12.2,5.7,21,0.8,2,E,78.4,46,,,0.8,1016.8,1020,1014.3,,8.2,,.6
389,2009-10-27,14.3,8.8,20.2,0.8,3,W,77.5,45,,,3.4,1018.6,1023.2,1015.5,,9.9,,.4
390,2009-10-28,12.4,8.1,21.3,0.7,3,ESE,74,34,,,4.1,1023.7,1025.1,1021.3,,7.1,,.6
391,2009-10-29,13.4,5.7,23.3,1,3,SW,67.6,25,,,5,1022.4,1024.6,1019.4,,7,,.5
392,2009-10-30,15.2,8.2,24.8,0.8,4,SW,66.8,28,,,1.5,1023.6,1025.4,1021.2,,8.4,,.8
393,2009-10-31,16.3,9.4,23,1.3,4,WSW,74.7,39,,,6.6,1016.6,1024.2,1011.8,,11.3,,.2
394,2009-11-01,12,7.8,15.2,2.1,4,W,75.2,53,,,8.1,1017.8,1020.6,1014.7,,7,,.1
395,2009-11-02,2.6,-1.7,7.9,3.8,6,WSW,42.5,26,,,2,1027.9,1033.7,1020.6,,-9.9,,.7
396,2009-11-03,1.5,-5.8,6.3,0.8,3,WSW,56.8,30,,,5.6,1033.1,1035.7,1031,,-5.9,,.3
397,2009-11-04,9.8,3.3,15.6,1.3,5,W,69,48,,,7.8,1027.7,1031.4,1025.5,,4.4,,.1
398,2009-11-05,13.1,7,19.6,1.1,4,SW,70.8,42,,,4.5,1022.9,1025.6,1021.2,,7.3,,.4
399,2009-11-06,11.6,5.3,21.5,0.9,5,WSW,74.5,35,,,4.5,1018.7,1022.1,1015.7,,6.6,,.4
400,2009-11-07,13.8,6.1,20.9,0.5,2,W,79.5,56,,,7.3,1018.1,1019.9,1016.5,,10.2,,.3
401,2009-11-08,15.4,13,17.3,0.8,8,E,90.1,78,,,9.9,1015.6,1017.4,1013.1,,13.9,,
402,2009-11-09,17,14,20.9,1.3,5,ESE,76.7,61,,,7.9,1014.7,1016.2,1013.1,,12.3,,.2
403,2009-11-10,14.5,12.1,16.9,3.7,7,ENE,57.7,49,,,9.4,1014.3,1015.5,1012.7,,5.9,,
404,2009-11-11,10.3,7.1,13.7,5.1,8,ENE,48,36,,,2.1,1022,1029,1015.1,,-.7,,.8
405,2009-11-12,9.2,7,12.9,3,5,ENE,50.3,39,,,5.9,1027.9,1030.6,1024.4,,-.5,,.3
406,2009-11-13,10.1,8.9,11,1.2,5,ESE,77.9,59,,,9.9,1017.1,1024.7,1013.9,,6.3,,
407,2009-11-14,7.1,1.1,9.7,3.1,6,W,64.9,37,,,7.5,1015.4,1018.8,1012.9,,0,,.3
408,2009-11-15,1,-.9,3.7,3.7,6,W,51.7,36,,,5,1024.3,1029.1,1018.8,,-8.2,,.5
409,2009-11-16,-0.6,-4.1,2.4,1.9,4,W,47,28,,,7.4,1029.8,1032.4,1027.5,,-10.9,,.2
410,2009-11-17,0.3,-4.8,4.5,2.1,4,WNW,37.2,21,,,2.6,1027.3,1030.3,1024.2,,-12.9,,.7
411,2009-11-18,-2.7,-7.9,3.9,0.9,3,WSW,50.7,20,,,2.5,1030.2,1032,1028.3,,-12.3,,.7
412,2009-11-19,0.4,-3.9,6.2,1,4,WSW,57.7,35,,,4.4,1031.6,1033.2,1030.6,,-7.3,,.5
413,2009-11-20,-0.5,-5.7,5.4,1,4,WSW,60.8,27,,,5.8,1030.2,1033.9,1027.4,,-7.9,,.5
414,2009-11-21,-0.1,-4.8,4.8,1.4,3,WSW,56.3,23,,,3.1,1029.8,1033,1028.1,1,-9,,.8
415,2009-11-22,0.2,-7,8.1,0.8,2,WSW,61.9,34,,,2.4,1026.2,1029.7,1023.7,,-6.4,,.8
416,2009-11-23,5.4,.4,12.8,0.7,3,NW,68.4,44,,,3.4,1026.4,1028,1025.2,,-.4,,.6
417,2009-11-24,3.3,-1.7,13.7,0.3,2,E,76.5,32,,,1.3,1022.3,1026.8,1018.7,,-1,,.5
418,2009-11-25,2,-2.6,7.1,0.5,4,E,84,72,,,3.9,1021,1023.7,1019.2,,-.2,,.1
419,2009-11-26,5.2,.3,13,0.2,2,SW,83.8,55,,,6,1023.9,1026.4,1022,,2.6,,.5
420,2009-11-27,6.3,2,9.4,0.5,3,W,79,59,,,8.1,1024.3,1026.7,1022.6,,2.6,,
421,2009-11-28,5,1.5,10.6,0.4,2,W,78.8,54,,,5.9,1025.8,1027.5,1024.1,,1.4,,.4
422,2009-11-29,4.7,2.8,6.9,0.3,3,W,88.5,74,,,10,1023.7,1025.7,1022.2,,3,,
423,2009-11-30,4.5,-.5,9.5,0.5,4,WSW,81.6,46,,,5.8,1024.1,1025.3,1022.7,,1.4,,.3
424,2009-12-01,2.3,-1.2,8.6,0.2,2,E,84.8,57,,,4.4,1026.4,1028.3,1025,,-.1,,.3
425,2009-12-02,2.6,-1,6.4,0.3,2,E,87.3,74,,,9.3,1025.2,1028.6,1021.8,,.6,,
426,2009-12-03,2.9,.1,4.5,0.2,3,WNW,89.4,85,,,8.4,1021.3,1024.1,1019,,.9,,
427,2009-12-04,2.3,.2,8.1,0.4,2,WSW,84,54,,,6.3,1021.1,1024.8,1016.2,,-.3,,.5
428,2009-12-06,-3.9,-6.8,1,2.5,5,WSW,46,20,,,0,1026.5,1029.7,1022.3,3,-14.4,,.7
429,2009-12-07,-3.9,-9.3,4,0.9,2,NW,63.5,22,,,0,1030.6,1032.2,1029,,-10.7,,.7
430,2009-12-08,-1.9,-7.4,2.7,0.8,2,WNW,74.3,52,,,5.8,1028.4,1031.1,1026.3,,-5.8,,.2
