◎ 유역 메타정보 (기준일: 2023.07.20),,,,,,,,,,,,,,,,,
대권역코드,대권역명,유역면적(㎢),중권역코드,중권역명,유역면적(㎢),표준유역코드,표준유역명,유역면적(㎢),관측소타입,관측소코드,관측소명,관측시작일,좌표(경도),좌표(위도),티센가중치,시명,구명
531,영산강서해,2125,5303,신안군,514,530301,신안군,514,asos,165,목포,1904.04.08.,126.3812,34.81689,0.024849,전라남도,목포시
251,낙동강남해,2450,2502,남해도,358.7,250201,정포천,101.5,asos,168,여수,1942.03.01.,127.7406,34.73928,0.005639,전라남도,여수시
411,섬진강남해,3383,4104,이사천,1048.4,410405,동룡천,119.3,asos,168,여수,1942.03.01.,127.7406,34.73928,0.003199,전라남도,여수시
411,섬진강남해,3383,4104,이사천,1048.4,410407,화양천,56.2,asos,168,여수,1942.03.01.,127.7406,34.73928,0.812213,전라남도,여수시
411,섬진강남해,3383,4105,수어천,612.71,410505,율촌천,171.5,asos,168,여수,1942.03.01.,127.7406,34.73928,0.035657,전라남도,여수시
411,섬진강남해,3383,4105,수어천,612.71,410506,연등천,92.5,asos,168,여수,1942.03.01.,127.7406,34.73928,0.881289,전라남도,여수시
411,섬진강남해,3383,4106,여수시,140.6,410601,여수시,140.6,asos,168,여수,1942.03.01.,127.7406,34.73928,0.609298,전라남도,여수시
411,섬진강남해,3383,4101,섬진강서남해,1074.4,410102,흥촌천,118.3,asos,170,완도,1971.01.31.,126.7018,34.3959,0.0382,전라남도,완도군
411,섬진강남해,3383,4102,완도,384.6099,410201,완도군,384.6,asos,170,완도,1971.01.31.,126.7018,34.3959,0.142888,전라남도,완도군
501,영산강,3470,5002,황룡강,565.0399,500203,평림천,117.7,asos,172,고창,2010.12.01.,126.5989,35.34823,0.122399,전라북도,고창군
501,영산강,3470,5002,황룡강,565.0399,500204,황룡강하류,160.7,asos,172,고창,2010.12.01.,126.5989,35.34823,0.010005,전라북도,고창군
531,영산강서해,2125,5301,주진천,511.1099,530103,주진천,228.8,asos,172,고창,2010.12.01.,126.5989,35.34823,0.215647,전라북도,고창군
531,영산강서해,2125,5302,와탄천,1097.989,530202,구암천,56.1,asos,172,고창,2010.12.01.,126.5989,35.34823,0.00489,전라북도,고창군
531,영산강서해,2125,5302,와탄천,1097.989,530203,와탄천,244.3,asos,172,고창,2010.12.01.,126.5989,35.34823,0.399109,전라북도,고창군
401,섬진강,4916,4007,주암댐,1029.52,400706,송광천,77.5,asos,174,순천,2011.04.01.,127.3694,35.0204,0.528596,전라남도,순천시
401,섬진강,4916,4007,주암댐,1029.52,400707,주암댐,99.8,asos,174,순천,2011.04.01.,127.3694,35.0204,0.144095,전라남도,순천시
401,섬진강,4916,4008,보성강,283.7799,400801,주암댐하류,185.9,asos,174,순천,2011.04.01.,127.3694,35.0204,0.11515,전라남도,순천시
401,섬진강,4916,4008,보성강,283.7799,400802,보성강하류,97.7,asos,174,순천,2011.04.01.,127.3694,35.0204,4.30E-05,전라남도,순천시
401,섬진강,4916,4009,섬진강하류,1128.43,400901,황전천,132.9,asos,174,순천,2011.04.01.,127.3694,35.0204,0.094952,전라남도,순천시
411,섬진강남해,3383,4104,이사천,1048.4,410401,주암조절지댐,134.1,asos,174,순천,2011.04.01.,127.3694,35.0204,0.990442,전라남도,순천시
411,섬진강남해,3383,4104,이사천,1048.4,410402,이사천,59.1,asos,174,순천,2011.04.01.,127.3694,35.0204,0.18843,전라남도,순천시
411,섬진강남해,3383,4104,이사천,1048.4,410403,순천동천,177.2,asos,174,순천,2011.04.01.,127.3694,35.0204,0.182502,전라남도,순천시
411,섬진강남해,3383,4104,이사천,1048.4,410404,벌교천,116.4,asos,174,순천,2011.04.01.,127.3694,35.0204,3.81E-04,전라남도,순천시
311,삽교천,1670,3101,삽교천,1668.39,310101,삽교천상류,212.6,asos,177,홍성,2015.11.03.,126.6877,36.6576,0.412111,충청남도,홍성군
311,삽교천,1670,3101,삽교천,1668.39,310102,구만수위표,101.8,asos,177,홍성,2015.11.03.,126.6877,36.6576,0.550651,충청남도,홍성군
311,삽교천,1670,3101,삽교천,1668.39,310103,삽교천중류,119.8,asos,177,홍성,2015.11.03.,126.6877,36.6576,0.082533,충청남도,홍성군
311,삽교천,1670,3101,삽교천,1668.39,310104,무한천상류,103.9,asos,177,홍성,2015.11.03.,126.6877,36.6576,2.80E-04,충청남도,홍성군
311,삽교천,1670,3101,삽교천,1668.39,310107,예당댐,111.3,asos,177,홍성,2015.11.03.,126.6877,36.6576,0.336506,충청남도,홍성군
301,금강,9906,3010,대청댐하류,129.82,301001,매포수위표,59.2,asos,181,서청주,2023.05.01.,127.3969,36.63972,0.044393,-,-
301,금강,9906,3010,대청댐하류,129.82,301002,미호천합류전,70.5,asos,181,서청주,2023.05.01.,127.3969,36.63972,0.383046,-,-
301,금강,9906,3011,미호천,1854.979,301112,병천천하류,220.3,asos,181,서청주,2023.05.01.,127.3969,36.63972,0.165309,-,-
301,금강,9906,3011,미호천,1854.979,301113,석화수위표,103.9,asos,181,서청주,2023.05.01.,127.3969,36.63972,0.508567,-,-
301,금강,9906,3011,미호천,1854.979,301114,조천,135.3,asos,181,서청주,2023.05.01.,127.3969,36.63972,5.40E-05,-,-
301,금강,9906,3011,미호천,1854.979,301115,미호천하류,125.5,asos,181,서청주,2023.05.01.,127.3969,36.63972,0.128741,-,-
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,asos,184,제주,1923.05.01.,126.5296,33.51411,0.243022,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600204,화북천,77,asos,184,제주,1923.05.01.,126.5296,33.51411,0.185981,제주특별자치도,제주시
601,제주도,1853,6001,제주서해,378.5,600101,한경면,112.5,asos,185,고산,1988.01.01.,126.1628,33.29381,0.209935,제주특별자치도,제주시
601,제주도,1853,6001,제주서해,378.5,600103,대정읍,131.8,asos,185,고산,1988.01.01.,126.1628,33.29381,0.002196,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600403,성산읍,88.9,asos,188,성산,1971.07.15.,126.8802,33.38676,0.310439,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,asos,188,성산,1971.07.15.,126.8802,33.38676,0.042028,제주특별자치도,서귀포시
601,제주도,1853,6003,제주남해,363.5599,600303,도순천,109.6,asos,189,서귀포,1961.01.01.,126.5653,33.24613,0.144232,제주특별자치도,서귀포시
601,제주도,1853,6003,제주남해,363.5599,600304,신례천,108.6,asos,189,서귀포,1961.01.01.,126.5653,33.24613,0.347897,제주특별자치도,서귀포시
203,낙동강하류,8605,2018,남강댐,2281.719,201814,남강댐,153.9,asos,192,진주,1969.03.01.,128.04,35.16378,0.394178,경상남도,진주시
203,낙동강하류,8605,2019,남강,1185.079,201901,영천강합류전,113.5,asos,192,진주,1969.03.01.,128.04,35.16378,0.740222,경상남도,진주시
203,낙동강하류,8605,2019,남강,1185.079,201902,영천강,205.5,asos,192,진주,1969.03.01.,128.04,35.16378,0.00116,경상남도,진주시
203,낙동강하류,8605,2019,남강,1185.079,201903,반성천합류후,158.8,asos,192,진주,1969.03.01.,128.04,35.16378,0.039053,경상남도,진주시
251,낙동강남해,2450,2501,가화천,797.26,250102,곤양천,109.1,asos,192,진주,1969.03.01.,128.04,35.16378,0.069221,경상남도,진주시
251,낙동강남해,2450,2501,가화천,797.26,250103,묵곡천,33.6,asos,192,진주,1969.03.01.,128.04,35.16378,0.232463,경상남도,진주시
251,낙동강남해,2450,2501,가화천,797.26,250104,가화천,29.5,asos,192,진주,1969.03.01.,128.04,35.16378,0.880542,경상남도,진주시
251,낙동강남해,2450,2501,가화천,797.26,250105,중선포천,64,asos,192,진주,1969.03.01.,128.04,35.16378,0.439952,경상남도,진주시
103,팔당댐하류,3116.899,1024,한강하류,146.3999,102401,한강하류,146.3,asos,201,강화,1972.01.11.,126.4463,37.70738,0.246571,인천광역시,강화군
121,한강서해,1991,1201,한강서해,1009.549,120101,포내천,107.1,asos,201,강화,1972.01.11.,126.4463,37.70738,0.050931,인천광역시,강화군
121,한강서해,1991,1201,한강서해,1009.549,120104,삼동암천,156.7,asos,201,강화,1972.01.11.,126.4463,37.70738,0.615231,인천광역시,강화군
121,한강서해,1991,1201,한강서해,1009.549,120105,삼흥천,150.7,asos,201,강화,1972.01.11.,126.4463,37.70738,0.45644,인천광역시,강화군
121,한강서해,1991,1201,한강서해,1009.549,120106,강화도,102,asos,201,강화,1972.01.11.,126.4463,37.70738,0.139658,인천광역시,강화군
101,남한강,12394,1007,남한강하류,2072.719,100715,흑천합류전,101,asos,202,양평,1972.01.11.,127.4944,37.48862,0.513935,경기도,양평군
101,남한강,12394,1007,남한강하류,2072.719,100717,흑천하류,152.7,asos,202,양평,1972.01.11.,127.4944,37.48862,0.214907,경기도,양평군
101,남한강,12394,1007,남한강하류,2072.719,100718,양평수위표,128.9,asos,202,양평,1972.01.11.,127.4944,37.48862,0.996013,경기도,양평군
101,남한강,12394,1007,남한강하류,2072.719,100719,남한강하류,88.5,asos,202,양평,1972.01.11.,127.4944,37.48862,0.642615,경기도,양평군
102,북한강,10744,1015,청평댐,760.6099,101501,미원천,64.6,asos,202,양평,1972.01.11.,127.4944,37.48862,0.018785,경기도,양평군
102,북한강,10744,1015,청평댐,760.6099,101507,벽계천,78,asos,202,양평,1972.01.11.,127.4944,37.48862,0.27174,경기도,양평군
102,북한강,10744,1015,청평댐,760.6099,101508,북한강하류,166.1,asos,202,양평,1972.01.11.,127.4944,37.48862,0.077103,경기도,양평군
103,팔당댐하류,3116.899,1016,경안천,561.1199,101605,경안천하류,113.8,asos,202,양평,1972.01.11.,127.4944,37.48862,0.015913,경기도,양평군
101,남한강,12394,1007,남한강하류,2072.719,100710,양화천,181.1,asos,203,이천,1972.01.11.,127.4842,37.26398,0.472259,경기도,이천시
101,남한강,12394,1007,남한강하류,2072.719,100712,복하천상류,145.3,asos,203,이천,1972.01.11.,127.4842,37.26398,0.460157,경기도,이천시
101,남한강,12394,1007,남한강하류,2072.719,100713,복하천중류,86.3,asos,203,이천,1972.01.11.,127.4842,37.26398,0.460114,경기도,이천시
101,남한강,12394,1007,남한강하류,2072.719,100714,복하천하류,77.8,asos,203,이천,1972.01.11.,127.4842,37.26398,0.267847,경기도,이천시
102,북한강,10744,1010,춘천댐,1587.449,101004,서천,170.7,asos,211,인제,1971.12.01.,128.1671,38.05987,0.038713,강원도,인제군
102,북한강,10744,1011,인북천,931.2199,101104,인북천하류,144.7,asos,211,인제,1971.12.01.,128.1671,38.05987,0.027334,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101205,소양강상류,250.2,asos,211,인제,1971.12.01.,128.1671,38.05987,0.19892,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101206,양구교수위표,278.2,asos,211,인제,1971.12.01.,128.1671,38.05987,0.43455,강원도,인제군
101,남한강,12394,1006,섬강,1491.01,100603,금계천,155.3,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.123167,강원도,홍천군
102,북한강,10744,1013,의암댐,721.7,101303,팔미천,74.5,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.009894,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101406,덕치천합류전,88.5,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.232117,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101407,덕치천,114.1,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.614348,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101408,홍천수위표,92.8,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.56463,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101409,성동천,72,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.8214,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101410,양덕원천합류전,80.4,asos,212,홍천,1971.09.27.,127.8804,37.68357,0.570847,강원도,홍천군
101,남한강,12394,1001,남한강상류,2447.85,100101,광동댐,120.7,asos,216,태백,1985.08.01.,128.9892,37.17031,0.317545,강원도,태백시
101,남한강,12394,1001,남한강상류,2447.85,100110,어천상류,109.4,asos,216,태백,1985.08.01.,128.9892,37.17031,0.020827,강원도,태백시
101,남한강,12394,1001,남한강상류,2447.85,100113,지장천상류,121.9,asos,216,태백,1985.08.01.,128.9892,37.17031,0.067154,강원도,태백시
101,남한강,12394,1003,충주댐,2483.82,100302,옥동천상류,133.4,asos,216,태백,1985.08.01.,128.9892,37.17031,0.053661,강원도,태백시
131,한강동해,3887,1303,삼척오십천,986.64,130301,삼척오십천상류,160.2,asos,216,태백,1985.08.01.,128.9892,37.17031,0.180169,강원도,태백시
201,낙동강상류,7324,2001,안동댐,1628.68,200101,황지천,189.9,asos,216,태백,1985.08.01.,128.9892,37.17031,0.793827,강원도,태백시
101,남한강,12394,1001,남한강상류,2447.85,100109,오대천하류,210.4,asos,217,정선군,2010.08.06.,128.6461,37.3813,0.044891,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100111,어천하류,120.5,asos,217,정선군,2010.08.06.,128.6461,37.3813,0.445732,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100112,정선,179.6,asos,217,정선군,2010.08.06.,128.6461,37.3813,0.886688,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100114,지장천하류,102.9,asos,217,정선군,2010.08.06.,128.6461,37.3813,0.410991,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100115,창리천,102.8,asos,217,정선군,2010.08.06.,128.6461,37.3813,0.385486,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100117,영월,157.2,asos,217,정선군,2010.08.06.,128.6461,37.3813,0.06452,강원도,정선군
101,남한강,12394,1002,평창강,1773.39,100209,주천강중류,212.3,asos,221,제천,1972.01.11.,128.1943,37.15927,0.237791,충청북도,제천시
101,남한강,12394,1002,평창강,1773.39,100210,주천강하류,89.5,asos,221,제천,1972.01.11.,128.1943,37.15927,0.789532,충청북도,제천시
101,남한강,12394,1002,평창강,1773.39,100211,쌍용천,98.8,asos,221,제천,1972.01.11.,128.1943,37.15927,0.652273,충청북도,제천시
101,남한강,12394,1003,충주댐,2483.82,100307,하일천합류후,189.9,asos,221,제천,1972.01.11.,128.1943,37.15927,0.022908,충청북도,제천시
101,남한강,12394,1003,충주댐,2483.82,100308,매포천,116.5,asos,221,제천,1972.01.11.,128.1943,37.15927,0.178174,충청북도,제천시
101,남한강,12394,1003,충주댐,2483.82,100313,제천천상류,153.7,asos,221,제천,1972.01.11.,128.1943,37.15927,0.177774,충청북도,제천시
101,남한강,12394,1003,충주댐,2483.82,100314,장평천,114.5,asos,221,제천,1972.01.11.,128.1943,37.15927,0.999756,충청북도,제천시
101,남한강,12394,1003,충주댐,2483.82,100315,제천천하류,55.9,asos,221,제천,1972.01.11.,128.1943,37.15927,0.289368,충청북도,제천시
101,남한강,12394,1003,충주댐,2483.82,100319,충주댐,447.8,asos,221,제천,1972.01.11.,128.1943,37.15927,0.073333,충청북도,제천시
101,남한강,12394,1004,달천,1614.359,100401,달천상류,139.8,asos,226,보은,1972.01.09.,127.7341,36.48759,0.056212,충청북도,보은군
301,금강,9906,3007,보청천,553.5599,300701,보청천상류,77.2,asos,226,보은,1972.01.09.,127.7341,36.48759,0.797852,충청북도,보은군
301,금강,9906,3007,보청천,553.5599,300702,항건천,63.3,asos,226,보은,1972.01.09.,127.7341,36.48759,0.999807,충청북도,보은군
301,금강,9906,3007,보청천,553.5599,300703,삼가천합류후,79.8,asos,226,보은,1972.01.09.,127.7341,36.48759,0.655172,충청북도,보은군
301,금강,9906,3007,보청천,553.5599,300704,삼가천,132,asos,226,보은,1972.01.09.,127.7341,36.48759,0.094283,충청북도,보은군
301,금강,9906,3008,대청댐,667.4799,300801,대청댐상류,137.7,asos,226,보은,1972.01.09.,127.7341,36.48759,0.183876,충청북도,보은군
301,금강,9906,3008,대청댐,667.4799,300804,대청댐,294.8,asos,226,보은,1972.01.09.,127.7341,36.48759,0.040881,충청북도,보은군
301,금강,9906,3011,미호천,1854.979,301103,백곡댐,85.6,asos,232,천안,1972.01.08.,127.2928,36.76216,0.131539,충청남도,천안시동남구
301,금강,9906,3011,미호천,1854.979,301108,미호천중류,112.5,asos,232,천안,1972.01.08.,127.2928,36.76216,0.069249,충청남도,천안시동남구
301,금강,9906,3011,미호천,1854.979,301111,병천천상류,145.9,asos,232,천안,1972.01.08.,127.2928,36.76216,0.857242,충청남도,천안시동남구
301,금강,9906,3011,미호천,1854.979,301112,병천천하류,220.3,asos,232,천안,1972.01.08.,127.2928,36.76216,0.466436,충청남도,천안시동남구
301,금강,9906,3011,미호천,1854.979,301114,조천,135.3,asos,232,천안,1972.01.08.,127.2928,36.76216,0.037101,충청남도,천안시동남구
301,금강,9906,3012,금강공주,1843.729,301212,금천,164,asos,235,보령,1972.01.24.,126.5574,36.3272,3.22E-04,충청남도,보령시
321,금강서해,2936,3203,금강서해,954.14,320301,광천천,145,asos,235,보령,1972.01.24.,126.5574,36.3272,0.230781,충청남도,보령시
321,금강서해,2936,3203,금강서해,954.14,320302,봉당천,62.8,asos,235,보령,1972.01.24.,126.5574,36.3272,0.707669,충청남도,보령시
321,금강서해,2936,3203,금강서해,954.14,320303,청천댐,70.3,asos,235,보령,1972.01.24.,126.5574,36.3272,0.450075,충청남도,보령시
321,금강서해,2936,3203,금강서해,954.14,320304,대천천,116.6,asos,235,보령,1972.01.24.,126.5574,36.3272,0.871122,충청남도,보령시
321,금강서해,2936,3203,금강서해,954.14,320305,보령댐,162.2,asos,235,보령,1972.01.24.,126.5574,36.3272,0.498688,충청남도,보령시
321,금강서해,2936,3203,금강서해,954.14,320306,웅천천,135.2,asos,235,보령,1972.01.24.,126.5574,36.3272,0.249367,충청남도,보령시
